mstar,z5_withAGN,z5_withAGN_q16,z5_withAGN_q84,z7_withAGN,z7_withAGN_q16,z7_withAGN_q84,z10_withAGN,z10_withAGN_q16,z10_withAGN_q84,z5_withoutAGN,z5_withoutAGN_q16,z5_withoutAGN_q84,z7_withoutAGN,z7_withoutAGN_q16,z7_withoutAGN_q84,z10_withoutAGN,z10_withoutAGN_q16,z10_withoutAGN_q84
9.44,0.964399086037907,0.827504514210912,1.09735842277088,1.16789849432994,1.01285359578279,1.32735270958802,1.25502850450716,0.911033602870834,1.62175047457219,1.04352278556502,0.921320289058272,1.16819924921542,1.02885991801566,0.903315431737531,1.155300912182,1.21821111089715,0.811453556199014,1.61323953255757
9.45,0.974214956736973,0.836226742252898,1.10816430718369,1.17962145759369,1.02237845857687,1.34139374487181,1.26559658428646,0.919908903997817,1.63537196485783,1.05474267565257,0.930520782207034,1.18062813612229,1.03838911315399,0.911619565659653,1.16657381804076,1.22671985000508,0.814635886549509,1.62926302713246
9.46,0.984273473295736,0.844963353002079,1.11926168952211,1.19113470194765,1.03178096955852,1.35543499541091,1.27626997277156,0.927141716699689,1.64906119002186,1.06518899451547,0.93998084908606,1.1927489885869,1.04771992724894,0.919357585594453,1.17773302673691,1.23649771745285,0.816552207885916,1.64607620781892
9.47,0.994272500581948,0.853402430709705,1.13050873574532,1.2032551546188,1.04115292395585,1.3692160370032,1.28776060224905,0.933646330658541,1.66193129511859,1.07577300879825,0.948931123622888,1.20530664313577,1.05745778489418,0.926881723905723,1.18850462532696,1.24572829957866,0.819851513188405,1.65997994137702
9.48,1.00418573208648,0.862163112981298,1.14211466261128,1.21486504547357,1.05147185155327,1.38326168172502,1.2985338262771,0.941782029207527,1.67584064844758,1.08600806844957,0.957324070722131,1.21700787145472,1.06767875919167,0.934547329144278,1.20009955381154,1.25408200464927,0.823078426078323,1.67346798904297
9.49,1.01416599229223,0.870488371806824,1.15365384723401,1.22666613625831,1.06107229188142,1.39722459457749,1.30996029638587,0.948115476944998,1.68920737135118,1.09624312810088,0.96660329210335,1.22880774645594,1.07745105820917,0.942516029471692,1.21160815002133,1.26370382154795,0.825671320640593,1.68876742332928
9.5,1.02392659421251,0.879373867495871,1.1652329890088,1.23869133012388,1.07075519466642,1.41132972437242,1.32163235335615,0.954822964647365,1.70393859718716,1.10703235138816,0.975519559443502,1.24028593703079,1.08685531805901,0.95031905751904,1.22220061844239,1.27181211534005,0.829059088691518,1.702314861115
9.51,1.03428440993181,0.887912634294055,1.1765398839018,1.25094935327681,1.08084807479466,1.42504497325628,1.33352737354695,0.962315057857998,1.71749526303315,1.1175290381593,0.984400766523526,1.25206123884142,1.09624242067618,0.958320420262748,1.23286932088292,1.28022016231179,0.831712620947764,1.71815247123754
9.52,1.0439614950818,0.896583170909645,1.18741772233101,1.2628112748686,1.09020543903454,1.43949450475233,1.34408202805375,0.969668017839028,1.73433133642455,1.12762750280757,0.993578644116597,1.26383496699947,1.10585304413691,0.966749075641977,1.24413171859326,1.28890817360985,0.833577253034956,1.73151172409122
9.53,1.05408130062786,0.904781375324569,1.19833030194101,1.27440281999252,1.09963332701824,1.45369404569105,1.35527427475796,0.976707821639618,1.75036851552437,1.13827541145452,1.0020328387193,1.27621215734917,1.1153580737299,0.973985966432658,1.25634360409843,1.29740926043902,0.836327029118796,1.74599721199596
9.54,1.06378027337332,0.912662038308439,1.21029128691411,1.2861197142574,1.11011744724686,1.46821062074245,1.36557618203488,0.984164708802953,1.76580665833466,1.14885209509216,1.01134030806004,1.28869899083829,1.12529293749601,0.981397106004026,1.26766372495303,1.3057966799935,0.838320756570411,1.75994302505004
9.55,1.07374003388348,0.920542701292312,1.22140792136374,1.29753749683024,1.11958554296723,1.48335745531517,1.37557120784802,0.991145318968849,1.77938621249836,1.159421614728,1.02002870039618,1.30138577848622,1.13499356435799,0.988894992753063,1.27871617299399,1.31424093318533,0.842443372625509,1.77565552553707
9.56,1.08388524629261,0.928701807035135,1.2331641211285,1.30933728816121,1.12945035062274,1.49790059362044,1.38717573922713,0.999168697423188,1.79479214577396,1.16972390967182,1.02884587786627,1.31408569008652,1.14448854941758,0.996681534628783,1.29068001970347,1.32345549531393,0.846435844090639,1.79147071186206
9.57,1.09373265545886,0.937436232814411,1.24415267924522,1.32111226712459,1.1387493580628,1.51263125494959,1.3988106963149,1.00612761002374,1.81055057688457,1.18015674195828,1.03774327749374,1.32639558698766,1.15431646899411,1.00362281347364,1.30164613179949,1.33241205456627,0.850441657079166,1.80721640715045
9.58,1.10387136159322,0.945690672474212,1.25567713590099,1.33289447585142,1.14802528828456,1.52713270650227,1.40930412712464,1.0132692677141,1.82393380141116,1.19086148249651,1.04622789875176,1.33824209512214,1.16421492257672,1.01126422004624,1.31303613713465,1.34046050238649,0.853212866242981,1.82064181193697
9.59,1.1141025622411,0.954518788338252,1.2675626316212,1.34493878711349,1.15753176949386,1.54151398844275,1.42054672151469,1.02078251212995,1.83876445854348,1.20178413587139,1.05460451343785,1.3505124534678,1.17345793821579,1.01912698598708,1.32413406540496,1.3489361092519,0.855886702370399,1.83459580699633
9.6,1.1240099282522,0.962161342115854,1.27923270280156,1.35737700104408,1.16679481887562,1.55663695531919,1.43186948055231,1.02671159107632,1.85276312065255,1.21211785458877,1.06328879294516,1.36245006158559,1.18279639699896,1.02669170492687,1.33538093626804,1.35854131464593,0.85945195073497,1.84926755344482
9.61,1.13451192104234,0.970306183949837,1.29141446290245,1.36935497573859,1.1759759233254,1.57221767567473,1.44268927283428,1.03219710972322,1.86725740465517,1.22290575800143,1.07284454550992,1.37464852395525,1.19203448733943,1.03424013334987,1.34653430707847,1.36679966505359,0.859418571812359,1.86421907572768
9.62,1.14425331473903,0.97851680353977,1.30289951254636,1.38083625452909,1.18601155987485,1.58736517221115,1.45308150216915,1.03857170877662,1.88284113603112,1.23344188059837,1.08167302744248,1.38756183750518,1.20161514727982,1.04157156016785,1.35810001271249,1.37596898759012,0.862427001898581,1.8804444732141
9.63,1.15393118652154,0.98650077506282,1.31405388548157,1.39304636953966,1.19556294420448,1.60217210955057,1.46394332142912,1.04486377807447,1.89745623410321,1.24379571542473,1.09022927954905,1.39982944192116,1.21118511743556,1.04948213314824,1.36940520138955,1.38487519737091,0.863865909227406,1.89483229481769
9.64,1.16349013914245,0.994391904314554,1.32558987577329,1.40460871616853,1.20482827459856,1.61610718820431,1.47368493571798,1.05113114272936,1.91460901042203,1.25443253592155,1.09833056321904,1.41201758231847,1.22060536945236,1.05707894255536,1.3809364322121,1.39351532056642,0.866215254610185,1.91159817255724
9.65,1.17316838061058,1.00228384012916,1.33720579027323,1.41612602068293,1.21448382878677,1.63049602257372,1.48542729637252,1.05828380223962,1.93021017711032,1.26494687225842,1.10719455784167,1.42401868240869,1.22996860099232,1.06470469491975,1.39179065480628,1.40192975486013,0.869745358240862,1.9298703190827
9.66,1.18297089834422,1.00980536608004,1.34853586593998,1.42807225368109,1.22399782747922,1.64525308176785,1.49635188295047,1.06489021596782,1.94595032515449,1.27595140246821,1.11613162840259,1.4359107393575,1.23972100092242,1.07184003645628,1.40298338151464,1.41046153425787,0.871111207750665,1.94635086198447
9.67,1.19305523464847,1.01732624901388,1.35957328271577,1.43997965757947,1.23322039390298,1.66013682118204,1.5070451770771,1.07318550382837,1.96013982007697,1.28685100771465,1.12446081806176,1.44793810290032,1.24864342595591,1.07965405302354,1.41418384146979,1.41997795975811,0.875145705977424,1.96130924613053
9.68,1.20276307782653,1.02520464910695,1.37088172735513,1.45186791857721,1.24285984291656,1.67551973334848,1.51785766413471,1.07981187284943,1.9753927047179,1.29776680468878,1.13312618757724,1.45986048016422,1.25758285295563,1.08738264846834,1.42537976547316,1.42921059722583,0.878123552223324,1.97585406187374
9.69,1.21223460677949,1.03392568068007,1.3830473540546,1.4643128153946,1.25231513914772,1.68992269208633,1.52780311849103,1.08678468863931,1.98970941353228,1.30837604169548,1.14117928855916,1.47236529474162,1.26705987506984,1.09439120808179,1.43656338136914,1.43849618409065,0.880209725733902,1.99267486254428
9.7,1.22202080602064,1.04251029062388,1.39522552849767,1.47598952906073,1.26155108795324,1.70430449853351,1.53756940235841,1.09417784557529,2.00559452780357,1.31900091163865,1.15054489679854,1.48412701337449,1.27694056617279,1.10237667688942,1.44784128911774,1.44734571394533,0.880965345733435,2.01024038451187
9.71,1.23200075377511,1.05008673953781,1.40644399063836,1.48811320441217,1.27071665728736,1.71903773635492,1.54921229446784,1.09941332668276,2.0211895031277,1.32990634508215,1.15914722345679,1.49667536412078,1.28682125727575,1.1102117545823,1.45904176726048,1.456146695406,0.882714445937728,2.02548023532727
9.72,1.24197370001754,1.05872122643761,1.41879871259123,1.50019880416979,1.2800794875823,1.73306632373065,1.56097946876536,1.10352054504603,2.03501035239063,1.34088004282215,1.16821247730622,1.50876636903944,1.29653322938606,1.11689132073526,1.47013974176482,1.46577601804714,0.884960608289315,2.03898534812009
9.73,1.25180198608615,1.06763419260751,1.43050200580353,1.51154740026052,1.28913501594773,1.74761991747802,1.57146328058117,1.10976885872317,2.05192866886555,1.35160601806747,1.17690967180289,1.52115395193433,1.30588843928167,1.12425148429777,1.48159371748891,1.47494221954793,0.886386690587745,2.05539348827673
9.74,1.2616431670543,1.07564135750228,1.44251804821105,1.52357673765553,1.29745151768436,1.76236005474181,1.58199459547273,1.11743867692836,2.06549424526906,1.36254608307665,1.18544226831473,1.53326642031564,1.3149248080752,1.13135301950852,1.49258862104567,1.4844725005645,0.8894063033126,2.07088541073873
9.75,1.27099845570439,1.08345447149628,1.45399686899458,1.53500620265444,1.30737287547881,1.77645781552715,1.59290783152152,1.12494521735484,2.08227177056596,1.37335495782688,1.19416339611381,1.54542192408837,1.32475672283909,1.13897677115346,1.50430467048904,1.49168554551423,0.89231947218236,2.08685025603851
9.76,1.28063284923175,1.09138777836677,1.46538721693451,1.546918328259,1.31683225051196,1.79126773841697,1.60366365046858,1.13034491134217,2.09714908799418,1.38397855201212,1.20284026776129,1.55751695936302,1.33415150283955,1.14627319919456,1.51621724089455,1.50039354774763,0.89337091915102,2.1028244450182
9.77,1.2903268571301,1.09987863641865,1.47719220826997,1.55920288592649,1.325550708812,1.80590677712557,1.61553637243871,1.13690176190853,2.11419966568302,1.39428443656271,1.21088599163212,1.5695692141606,1.34359727480957,1.15403214159741,1.52726239805216,1.50910154998102,0.895458732591657,2.11867799334851
9.78,1.30002212457638,1.10810669455025,1.48889842727796,1.57082772199642,1.33461894997022,1.8208623176889,1.62672392966262,1.14368735880664,2.1296223783823,1.40478828455,1.22045038545265,1.5821555299194,1.35346077321709,1.16168423358597,1.53894609517089,1.51862315764935,0.89713126012734,2.13444006104521
9.79,1.30971586741424,1.11642657252642,1.50102154697455,1.58242821560491,1.34378097982311,1.83548249527237,1.63719518663028,1.14958714783618,2.14389147193625,1.4155183914439,1.22897850246667,1.59456785824912,1.36302363336226,1.16985480681103,1.55047402141921,1.5287025921399,0.90001885006735,2.15095882418237
9.8,1.31937538853068,1.12448751068374,1.51311818598456,1.59461701925688,1.35310867018203,1.8503038513663,1.64667963424143,1.15652473158452,2.15867854132665,1.42635906239101,1.23691506995874,1.60686321887701,1.37229252769887,1.17751637660247,1.56157135895645,1.53804246688218,0.901487915105695,2.1665886259544
9.81,1.32969435195236,1.13233503724854,1.52503503091922,1.60694686715918,1.36244150009662,1.86524642575975,1.65735555167325,1.16468877691798,2.17483478770516,1.4370677966035,1.2458649741293,1.61940837635744,1.38231304335366,1.18488012120402,1.57304453418982,1.54719349361015,0.902771771591819,2.18248071105813
9.82,1.33964862574727,1.13978458506122,1.53659767844793,1.61896167835994,1.37185559038594,1.88012727575589,1.66932120431548,1.17118850946216,2.18940639888143,1.44762633078399,1.2548760970734,1.63223697198623,1.39144316954649,1.19260490442391,1.58409546090359,1.55500900572885,0.904117511227562,2.19850233454087
9.83,1.34976774267189,1.14795407815732,1.54841752260329,1.63136999481277,1.38118470794775,1.89479002356145,1.68074093176817,1.17617005882548,2.20546963371266,1.4582722449854,1.26326829396139,1.64480759882889,1.40087062045619,1.19949346821739,1.59548401025554,1.56443278341463,0.906360806209965,2.2152244441678
9.84,1.35967915364446,1.15598779270547,1.5601395227455,1.64360082225025,1.39047412149935,1.90924140115161,1.69228692340238,1.18266749229026,2.22027388431723,1.46927871764618,1.27154430114046,1.65688084628611,1.41025858783885,1.20713167105964,1.60655571978647,1.57354308929113,0.907712903930526,2.23007579689872
9.85,1.3696513210286,1.16408064462698,1.57186582361943,1.65569469665888,1.39959464634776,1.92357133161801,1.70348261950186,1.19000419274352,2.23567241003737,1.48051624866874,1.28042725446451,1.66858843741905,1.42010603315713,1.21511838812257,1.61769285141147,1.58337992147089,0.910292453544458,2.2455708794178
9.86,1.37954165360362,1.17195481151234,1.58315498178869,1.66748038610767,1.40855138404883,1.9385981219956,1.71314548108884,1.19659057194935,2.25082387154522,1.49115512277325,1.28923281752057,1.68061665717864,1.42983822029983,1.22296026225185,1.6289608454002,1.59179952884262,0.911721008457789,2.26132961782535
9.87,1.38979782845536,1.17993754393315,1.59501546723959,1.67932188981458,1.41800458474776,1.95358841751424,1.72312601074919,1.20300000963495,2.26682109795902,1.501579802309,1.29860401050675,1.69274722152434,1.4395227615532,1.23008546881405,1.64064499428235,1.60007918465986,0.913911773366434,2.27604758320508
9.88,1.39961904783577,1.18830871513934,1.60649749208515,1.69090086831721,1.42789619727707,1.96857668995154,1.73433535109784,1.20970749733732,2.28049694589925,1.51178296551158,1.30739062237436,1.70534564389223,1.4491104114079,1.23735247744,1.65176312351287,1.6101226061778,0.915932965008936,2.29136504589259
9.89,1.40960829010483,1.19678917893914,1.61840851082675,1.7028904188538,1.43697199285778,1.98334205556629,1.74624986289949,1.21751327619555,2.2957305386421,1.52236724018952,1.31626244077933,1.7178663344255,1.45875020494056,1.24513728761405,1.6628812527434,1.62016227871936,0.917887304616384,2.30862958928504
9.9,1.41895321192828,1.20494945618588,1.6300852231158,1.71505149280241,1.44631510567435,1.99747182900069,1.75624302873812,1.22443061950918,2.31063020597492,1.5330694903513,1.32409843769918,1.73036506293834,1.46841771480237,1.25262149522659,1.67383391366327,1.62828075662967,0.9193143354998,2.326348687265
9.91,1.4292670841608,1.21272112078375,1.64179610302906,1.72714742289414,1.45556782222595,2.01203338250604,1.76707232634962,1.22984743476969,2.3263148352018,1.54342619215328,1.33289520203371,1.74291543890079,1.47819823566839,1.26024550793646,1.68498607356145,1.63774264955155,0.921779059847546,2.34090403233172
9.92,1.43890768640474,1.22056348856248,1.65380468849941,1.73903580408448,1.46528251670085,2.02661304345808,1.77748089971152,1.23517774286437,2.3425648400391,1.55459125510486,1.34182021093315,1.75521440154918,1.48770224416927,1.26794204830612,1.69691610554533,1.64672570608889,0.925669169269227,2.35837254561166
