wave,flux
48432.2386193765,8.10123135580703e-21
48436.2797923227,8.09574407421916e-21
48440.3209652689,8.09025725043134e-21
48443.395,8.08608384622259e-21
48444.3621382152,8.08761569893645e-21
48448.4033111614,8.09401619234073e-21
48452.4444841076,8.10041615189e-21
48456.4856570538,8.10681557767337e-21
48460.52683,8.11321446977983e-21
48464.5680029462,8.11961282829834e-21
48468.6091758925,8.12601065331797e-21
48472.6503488387,8.13240794492761e-21
48476.6915217849,8.13880470321615e-21
48480.7326947311,8.14520092827257e-21
48484.7738676773,8.15159662018584e-21
48488.8150406236,8.15799177904471e-21
48491.79,8.16269931362873e-21
48492.8562135698,8.15607699624467e-21
48496.897386516,8.1309783468087e-21
48500.9385594622,8.10588178871799e-21
48540.185,7.86226161228629e-21
48588.58,7.75931283256234e-21
48636.975,8.12913658989146e-21
48685.37,8.08108252365749e-21
48733.765,8.1157962223877e-21
48782.16,7.86395656444631e-21
48830.555,8.10323544339043e-21
48878.95,7.98220898215909e-21
48927.345,8.0178988654557e-21
48975.74,8.12348320108819e-21
49024.135,8.01728391487673e-21
49072.53,7.94243179563502e-21
49120.925,7.91212869120422e-21
49169.32,7.80280615905224e-21
49217.715,7.89031229416303e-21
49266.11,7.96328537093928e-21
49314.505,7.99139261198329e-21
49362.9,7.74874365615797e-21
49411.295,7.86978969942847e-21
49459.69,7.75293948254068e-21
49508.085,7.89759118949559e-21
49556.48,7.89120910216136e-21
49604.875,7.71136332162287e-21
49653.27,7.62514876465859e-21
49701.665,7.76555244966592e-21
49750.06,7.67509980521192e-21
49798.455,7.64182792908603e-21
49846.85,7.62970826441404e-21
49895.245,7.49498239748067e-21
49943.64,7.75178268592326e-21
49992.035,7.4638055390665e-21
50040.43,7.00781177862754e-21
50088.825,7.39473272156928e-21
50137.22,7.59412731835676e-21
50185.615,7.10506789185628e-21
50234.01,7.39742028777328e-21
50282.405,7.33429327163711e-21
50330.8,7.41597431534056e-21
50379.195,7.22047419006167e-21
50427.59,7.21982662184721e-21
50475.985,7.41126778945066e-21
50524.38,7.44555022219971e-21
50572.775,7.16132904955556e-21
50621.17,7.30188754749761e-21
50669.565,7.06384394136079e-21
